imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.08139623565604878, 0.010396155912342893, -0.07052626398231344, 3.714394867899897e-07, -0.007560147271792876, -4.913125015114996e-05, -1.9873416733852862, -0.5000008427299584, 26719000000, 
-0.06846034904611728, 0.019749240728843757, -0.06930132331545104, 7.39470307025209e-07, -0.007737788959523827, -9.55660991651955e-05, -1.987319629998747, -0.5000008389823748, 26819000000, 
-0.04343089550900795, -0.025170110639343775, -0.057064183696109105, -2.868171966917497e-07, -0.007370933581159212, 3.891192255820632e-05, -1.9873589508327005, -0.5000008367046751, 26919000000, 
-0.05609707836378047, 0.009044028087299745, -0.05637369029016031, 6.99611325330097e-08, -0.006966018533203754, -1.0043202182069669e-05, -1.9873986334989902, -0.5000008207043206, 27019000000, 
-0.05002503930246227, 0.020398999663220053, -0.05320462025734378, 4.703003716146232e-07, -0.006600332231976481, -7.125404526398983e-05, -1.9874329624688838, -0.500000804919991, 27119000000, 
-0.029637382218310148, 0.012211807526133362, -0.04208497386291184, 4.4847246465702343e-07, -0.005931151194213995, -7.561305553878326e-05, -1.9875004842144552, -0.500000783941356, 27219000000, 
-0.03129270752123717, -0.004160224664071257, -0.036905662827697666, 1.5220086264137428e-07, -0.0052165033298881966, -2.9176797754413845e-05, -1.987572099680602, -0.5000007651203803, 27320000000, 
-0.07690378168251094, 0.01922852684499145, -0.05523532197642639, 3.423303363877376e-07, -0.005506340219007054, -6.217021156921344e-05, -1.9875435898385208, -0.5000007668782671, 27420000000, 
-0.06848877708809825, -0.010123740181144238, -0.06115948578857504, 4.642458927159877e-08, -0.006127888118039337, -7.575952494128215e-06, -1.987480041914907, -0.5000007848879006, 27520000000, 
-0.08593504878291905, -0.007624106550478923, -0.07238803962426922, -1.229473090481047e-07, -0.00700536948794101, 1.7550438882595027e-05, -1.9873928578560145, -0.5000008087276545, 27620000000, 
-0.061950373282097085, 0.01648744643111403, -0.06729679034374644, 3.270906595223444e-07, -0.007411542813862258, -4.413260069287691e-05, -1.987351759883448, -0.5000008146109185, 27720000000, 
-0.019293867877446552, 0.02521490375113003, -0.04483574687638909, 7.357323054169814e-07, -0.006669877178815249, -0.00011030672465061303, -1.9874270646096257, -0.5000007855203612, 27820000000, 
-0.08223039385966976, 0.018081625540906084, -0.0619209174585105, 7.645573324326244e-07, -0.006642666065303961, -0.00011509796291372643, -1.9874277063796137, -0.500000778686175, 27920000000, 
-0.0649585524096259, 0.008919456343662337, -0.06308608388723612, 6.178504744035684e-07, -0.006922286418295172, -8.925526004971826e-05, -1.98740099497117, -0.5000007819106279, 28020000000, 
-0.0711359839752605, -0.01708939837630338, -0.06656250203530166, -4.9543626129208884e-08, -0.007213729004511578, 6.867963309714509e-06, -1.987370948732284, -0.5000007926286488, 28120000000, 
