imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.06381455138998281, -0.005531117425968056, -0.05497978847123287, -5.979354475530747e-08, -0.007627623897205699, 7.839078795850464e-06, -1.9985969733881703, -0.5000010843139505, 38496000000, 
-0.04644052057837353, 0.007504674832282109, -0.05135907163736032, 1.3636854026453924e-07, -0.00774880362073691, -1.7598657410751444e-05, -1.9985830482895932, -0.5000010800386991, 38596000000, 
-0.05338358186269045, 0.005779056207619681, -0.05203703166866922, 1.56552063236845e-07, -0.005544838635827531, -2.823383573785112e-05, -1.9983894375760598, -0.5000010796165479, 38696000000, 
-0.06398035550514093, 0.0033059911531876534, -0.014641545889238015, 4.14884600835932e-07, -0.017006507267673054, -2.4395638346303384e-05, -1.970169089505409, -0.5000014185728953, 48859000000, 
-0.043549923430916085, 0.0258457621924022, -0.023151807800361357, 1.699488507277473e-06, -0.009113703976917822, -0.00018647615849513535, -1.9639728062746167, -0.49999976718186634, 48869000000, 
0.05180951102507718, 0.0013351843324128023, 0.005470877071150907, -3.1528650170513378e-06, 0.025499089652518698, -0.0001236461795309587, -1.9682986228092934, -0.5000021544112652, 48965000000, 
-0.029587319246014276, 0.000296762010340023, -0.006222503815282972, -0.004501527365163226, 0.05585601129516647, -0.08059163661678735, -1.9576223320624964, -0.4999402934182186, 49065000000, 
-0.027593345779651612, -0.0013852344973814198, -0.013497940759151342, -0.010476919377371965, 0.07251049548789865, -0.14448831588966965, -1.948275300166077, -0.5010803677206097, 49167000000, 
-0.058094022575266885, -0.022625056231284895, -0.030111696028112173, -0.014470720217992807, 0.0820961998400672, -0.1762654087056822, -1.937924233962682, -0.5029568978663232, 49267000000, 
-0.03775902691650608, -0.03002500868924575, -0.03255481825171153, -0.01545438415116277, 0.08815792833072242, -0.17530339521121693, -1.9284320615164234, -0.5050931008080554, 49372000000, 
0.005960326259316195, -0.08074260168601649, -0.016976035312803436, -0.013132434441957618, 0.09629515186512769, -0.13637690151162632, -1.9188045814065127, -0.5073370064156534, 49467000000, 
0.13225752134586205, -0.06615531575569933, 0.041350437717470025, -0.010700702309041481, 0.10293454722021764, -0.1039563742010586, -1.9100690835178709, -0.5097168040435023, 49562000000, 
-0.21012569236869616, 0.014903094393527227, -0.056704792455629434, -0.010447316972328665, 0.09734216368844412, -0.1073257114539453, -1.8991444770047214, -0.5123229173238206, 49667000000, 
-0.20582965128575323, 0.04358295899188318, -0.11465302434902057, -0.009710810971802515, 0.08934957271866233, -0.10868335098119872, -1.888908608031383, -0.5150513270576974, 49762000000, 
-0.053577509679982385, -0.007005729032098474, -0.09039495007421362, -0.01007690111601618, 0.08772019160033075, -0.11487550280246066, -1.8792539622723632, -0.5179128154133993, 49858000000, 
-0.0532845878529864, -0.008363014686843948, -0.07547591316460489, -0.010883196713655074, 0.08782493657363902, -0.12391920948932067, -1.8698057479125787, -0.5208225537302122, 49953000000, 
-0.029380083597908405, -0.026317502176405386, -0.05704985667877571, -0.011720126983177792, 0.08988040938063181, -0.13039690255019404, -1.8603890750796768, -0.5238421676399985, 50043000000, 
-0.09242124897677421, -0.0001744106588736716, -0.07047554663701378, -0.011849290023941878, 0.08907074382517542, -0.13303234614498338, -1.8509023353942002, -0.5269923962788473, 50146000000, 
-0.057446668303313936, -0.04143869880006531, -0.06490282262219346, -0.012317133015572908, 0.09094610436381269, -0.13543332176494935, -1.8412510848060757, -0.5303458299431365, 50251000000, 
-0.056889640733459514, -0.057394173876310656, -0.06129096296591577, -0.012764813038952012, 0.09319216665888767, -0.13697302570156136, -1.8315472463264315, -0.533863286776465, 50341000000, 
-0.06988558661073073, -0.009610030095883454, -0.06434102740503352, -0.01247560165672036, 0.09186647025264683, -0.13580146948511845, -1.8220450214560366, -0.5374558504897554, 50446000000, 
-0.04328411652349399, 0.006941618250924396, -0.05587308982909444, -0.01218447232314411, 0.09074434639144643, -0.13427252283666918, -1.8129444341145358, -0.5410435870778734, 50546000000, 
-0.04656955522269347, -0.03857696020713206, -0.051829086768073164, -0.012486849582860645, 0.09266429111461291, -0.1347536298250654, -1.8035247730789818, -0.5448968058944835, 50646000000, 
-0.058327307587671434, -0.06044018180917362, -0.053913102282587444, -0.012870512708259247, 0.09481549370893518, -0.13574271677337016, -1.7937951238558638, -0.5490293628911741, 50726000000, 
-0.07130286940686456, -0.044107927663797425, -0.060337281618015874, -0.012884725052605956, 0.09495863882101432, -0.1356877606143041, -1.7843554020126555, -0.5531938077986709, 50818000000, 
-0.06395763458436993, -0.010014681455993612, -0.061496302235744434, -0.01250750616235832, 0.09315844895760444, -0.1342605668332925, -1.7751385064425735, -0.5574127701583167, 50928000000, 
